,vm3,dl2v,va2,va4,dp1m,dm1,dm2,dm3,dm4,vm2,d,da1,da2,da3,da4l,da4m,dc1,dc2,dc3,dc4,dl1,dl2d,dl3,dl4,dl5,dm5,dm6,dp1l,v,va1d,va1v,va3,va5,va6,va7l,va7m,vc1,vc2,vc3l,vc3m,vc4,vc5,vl1,vl2a,vl2p,vm1,vm4,vm5d,vm5v,vm7d,vm7v
dl1,-0.3105037504263073,-0.30212889698105605,-0.3529411764705909,4.776178513007942,-0.3920483912778064,-0.28284517593585473,-0.28485129601635084,-0.3181216761045207,-0.16658099888065964,-0.48495673763531966,-0.13538810472195614,-0.2992250252045812,0.0,-0.16012815380508855,0.0,0.0,-0.4652130087643971,-0.3189695898049008,-0.28821257929620137,-0.3409372220936278,0.19839852775871436,-0.3394354142828339,0.0,0.0,9.879459928423536,-0.2764530064963337,-0.26035140805931595,-0.35743795107099513,-0.1601281538050882,-0.3181216761045206,-0.2572294077449948,-0.4637177395906295,-0.2704319253638497,2.3045640360001007,-0.1728181628323163,-0.26629254991798684,4.359665447807561,-0.29765385228677504,2.017616693852846,-0.18585926211116857,-0.22842430427973945,-0.24413653763134943,-0.15343224377184786,-0.38417686224004954,-0.35302425077477995,-0.29166666666666663,-0.2610735252865333,-0.3727095029901401,-0.22699055229393444,-0.19044534662682847,-0.23182057667122238
dl2d,1.8686227364950931,-0.42230208885918324,-0.45248115401163885,-0.3118198202008479,-0.5501994427509497,2.3116943214530408,-0.35284603276842225,1.8943686629389913,-0.20412414523193068,-0.6337724680445136,-0.21783372251022542,-0.41757479240041434,0.0,-0.19601428307463375,0.0,0.0,-0.6584903508063854,1.8047132559343366,-0.37534131180558117,1.4501443330888015,-0.3394354142828339,0.3390877831467569,0.0,0.0,-0.3137351884836129,2.1649038739535076,2.145024320000586,-0.4728988810933819,-0.21474704482545814,-0.45215902598492,-0.40553967524386797,0.7975748582109816,2.1345474984980015,-0.4864685827609004,4.10639790480983,-0.3670295967905399,-0.2816271467689788,-0.4213532736879692,-0.5703395942728534,-0.3208625283651032,2.9852417975837544,-0.2952479936301628,-0.22842430427973934,3.1329355332683657,-0.510025501912661,-0.3523771380488793,2.2077844970462133,-0.4756020875095028,-0.29819636158311175,-0.21978611786195723,-0.2909210920419893
dl3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dl4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dl5,-0.2830922264993451,-0.3105037504263067,-0.3306628198513708,4.105908965555185,-0.3722131988367743,-0.30683074806096117,-0.26895187582405156,-0.30016680568428245,-0.1665809988806596,-0.4621163109021621,-0.14998295745037912,-0.2949792964613885,0.0,-0.18473268089846334,0.0,0.0,-0.48673337236423864,-0.29062515767428293,-0.26629254991798706,-0.34274554353454884,9.879459928423536,-0.3137351884836129,0.0,0.0,0.22424958704075376,-0.2855957152031932,-0.2637897496303547,-0.3502417502402929,-0.1360827634879542,-0.30291456368366937,-0.28689658204746515,-0.44628075342928747,-0.27799156915712736,2.296832814319221,-0.16338312389759968,-0.2680971560569507,3.9270235633392847,-0.3205127673220539,1.969601694411425,-0.23246931631537301,-0.19969232143222257,-0.21277862508442907,-0.14998295745037912,-0.3882451079640255,-0.3582627270904416,-0.25452638525123567,-0.2683251841842139,-0.33360761407860623,-0.22699055229393347,-0.19628247940834734,-0.22699055229393414
dm5,-0.3949160152335636,-0.36773003090044526,-0.4126182697146006,-0.24477837658633492,-0.4838856133697026,-0.3413280743931474,-0.3092914187629329,-0.37534131180558106,-0.1701143931371216,-0.5830295953057064,-0.18181818181818116,2.311031989965453,0.0,-0.22767339673897347,0.0,0.0,-0.560889591107261,2.373253634047389,-0.3506847008536539,-0.4492648776019253,-0.2764530064963337,2.1649038739535076,0.0,0.0,-0.2855957152031932,0.27051002246499695,-0.345197361111915,-0.4147824404867395,-0.22207643579819678,-0.38651398990728103,2.816774547035981,-0.5901793915601198,2.5992838028638854,-0.4146087696455646,-0.21727847001998685,-0.3256303189084964,-0.26467674742046876,-0.3882007659931393,-0.5129701525319645,-0.2619349268140427,-0.25376358149933426,-0.2765647579422353,-0.1932469879202488,1.673034455298957,1.9291212153456978,-0.34125962670673304,-0.3118198202008471,-0.43967877187143073,3.4885086919728114,-0.20700127632521687,-0.26715666040811975
dm6,-0.3692853328467537,-0.37158625296351994,-0.42793806183026545,-0.26843339998962845,-0.46318355658659094,2.7349036231903474,2.5549842745099314,2.229053191256108,-0.18214401877933167,1.1585780436054,-0.16171366879482618,-0.35728863353373613,0.0,-0.198748684274991,0.0,0.0,-0.5268718388473961,2.1211813002846776,-0.36405971637952883,-0.431312731550078,-0.26035140805931595,2.145024320000586,0.0,0.0,-0.2637897496303547,-0.345197361111915,0.23690466120993178,-0.4153984290492681,-0.18214401877933162,2.480156817835539,-0.30081426728234834,-0.5552417408117545,-0.3445486023273287,-0.44631179384409014,-0.20960938184084307,-0.3138892469256992,-0.27736089379583195,2.2526207713751547,-0.49748788446148795,-0.2548778654661488,-0.27173375006901707,-0.2614881801842476,-0.18504537000089907,1.6738426661837285,-0.44124385447927283,-0.32880805039328354,-0.3262695555152733,-0.414411971333216,-0.26467674742046804,-0.190445346626829,-0.2679764191126324
dp1l,1.5863567316642602,1.5793176608999158,-0.5324638670729173,-0.3571607619280965,2.7888942429678085,-0.4477921264848666,1.8249301607024595,-0.5039085664277072,-0.23458673140015068,3.3607152010951316,-0.25317216319399355,-0.4926646390821466,0.0,-0.23318588933464257,0.0,0.0,0.6139962586810566,-0.49259844962978505,2.0633013932268196,-0.5353729576861868,-0.35743795107099513,-0.4728988810933819,0.0,0.0,-0.3502417502402929,-0.4147824404867395,-0.4153984290492681,0.38310839147364134,-0.25539338588053656,-0.5015187894206383,-0.45154871944521985,0.6423819804152379,-0.41184641104117464,-0.5846400959927249,-0.266292549917987,-0.43113212842169013,-0.3421649632780342,-0.503285963704274,2.3211312114857297,-0.32772154066815495,-0.35125364682265103,-0.3582627270904416,-0.22454435656953528,-0.5727445524498315,1.3743197919515862,-0.41687668855078963,1.8803339035913207,1.2668368699245207,-0.3359199294120333,-0.2550147534061236,-0.33912354473245754
v,-0.23437535321350922,-0.2295945597873931,3.4397292547671854,-0.17886236067447864,-0.27865269733681514,-0.1960142830746338,-0.18181818181818077,-0.19044534662682852,-0.12340351046845803,-0.31050375042630834,-0.09529814069846952,-0.2343753532135092,0.0,-0.08980265101338719,0.0,0.0,2.5235730725761987,-0.21958604088171113,-0.16658099888065936,-0.25317216319399255,-0.1601281538050882,-0.21474704482545814,0.0,0.0,-0.1360827634879542,-0.22207643579819678,-0.18214401877933162,-0.25539338588053656,0.13496401001320496,-0.2076247484994553,-0.16171366879482676,2.8026971914475096,-0.15729003520547113,-0.26378974963035473,-0.11020775375559588,-0.2211344906679246,-0.1568125120467957,-0.21111192558770311,-0.29367143641051263,-0.1665809988806595,-0.17886236067447864,-0.1464597543788293,-0.12340351046845818,-0.2295945597873931,-0.24206330594147252,-0.18760780199821037,-0.18790823039834642,-0.25264557631995727,-0.1353881047219568,-0.10050378152592174,6.517534876743275
va1d,-0.45254125315477095,-0.4375405768585437,-0.45670613577042035,3.2001376917435853,-0.5660082801847558,-0.4144253831451531,2.077604804712129,-0.4255213697016548,-0.2147470448254571,0.8998462043259843,-0.22458335282841554,-0.46012045028944976,0.0,-0.23049864754603458,0.0,0.0,0.8589927317658864,-0.46424870613817343,2.4801568178355407,1.7126898352381605,-0.3181216761045206,-0.45215902598492,0.0,0.0,-0.30291456368366937,-0.38651398990728103,2.480156817835539,-0.5015187894206383,-0.2076247484994553,0.33205003821887696,-0.3441236008058451,-0.640633461245158,-0.38305094701292863,-0.49374193110102316,-0.19628247940834676,2.32043442570505,-0.32513605932988554,1.8394844222388977,1.110223865518003,-0.31943828249996836,-0.3427757698470923,-0.28284517593585456,-0.20436564947534785,-0.5204253874903819,-0.4765303216058709,-0.3892516855427919,-0.37907125275172077,-0.4987454316138167,-0.2877216338007007,-0.21707238158772466,-0.3372923800046058
